transaction_id,amount,currency,customer_id,created_at,status,stripe_transaction_id,fee,net_amount,settled_at
TXN-BAC292EB,4820.92,USD,CUST-4649,2024-12-07 12:30:00,settled,STR-TXN-BAC292EB,140.11,4680.81,2024-12-09 12:30:00
TXN-0F17EE80,1948.58,EUR,CUST-7059,2024-05-08 10:43:00,settled,STR-TXN-0F17EE80,56.81,1891.77,2024-05-10 10:43:00
TXN-A3D8F457,79.24,USD,CUST-9358,2024-10-20 07:38:00,refunded,STR-TXN-A3D8F457,2.6,76.64,2024-10-22 07:38:00
TXN-04A1DD69,1812.63,USD,CUST-6394,2024-05-01 12:42:00,settled,STR-TXN-04A1DD69,52.87,1759.76,2024-05-03 12:42:00
TXN-300A47C7,3145.62,USD,CUST-3968,2024-12-17 01:54:00,failed,STR-TXN-300A47C7,91.52,3054.1,2024-12-19 01:54:00
TXN-D3917B6B,1317.4,USD,CUST-6434,2024-05-11 08:31:00,refunded,STR-TXN-D3917B6B,38.5,1278.9,2024-05-13 08:31:00
TXN-0D2374DB,1796.67,USD,CUST-1183,2024-02-04 17:46:00,refunded,STR-TXN-0D2374DB,52.4,1744.27,2024-02-06 17:46:00
TXN-51BB1DC7,1931.6,GBP,CUST-3693,2024-08-16 01:17:00,settled,STR-TXN-51BB1DC7,56.32,1875.28,2024-08-18 01:17:00
TXN-E3CC3D0F,2562.1,USD,CUST-3404,2024-09-22 14:04:00,settled,STR-TXN-E3CC3D0F,74.6,2487.5,2024-09-24 14:04:00
TXN-27A30A3A,3848.86,GBP,CUST-4823,2024-05-18 20:41:00,settled,STR-TXN-27A30A3A,111.92,3736.94,2024-05-20 20:41:00
TXN-C72DBBF8,1131.3,USD,CUST-8637,2024-05-02 17:20:00,settled,STR-TXN-C72DBBF8,33.11,1098.19,2024-05-04 17:20:00
TXN-E6A306E4,1358.88,USD,CUST-5592,2024-02-01 04:39:00,settled,STR-TXN-E6A306E4,39.71,1319.17,2024-02-03 04:39:00
TXN-471FD903,4102.45,GBP,CUST-1121,2024-06-03 22:27:00,failed,STR-TXN-471FD903,119.27,3983.18,2024-06-05 22:27:00
TXN-B26F1917,2630.54,GBP,CUST-1766,2024-10-03 22:28:00,refunded,STR-TXN-B26F1917,76.59,2553.95,2024-10-05 22:28:00
TXN-ACEB92B6,1004.82,USD,CUST-3852,2024-09-06 05:19:00,refunded,STR-TXN-ACEB92B6,29.44,975.38,2024-09-08 05:19:00
TXN-E71A5A66,4028.03,USD,CUST-2825,2024-06-28 14:35:00,refunded,STR-TXN-E71A5A66,117.11,3910.92,2024-06-30 14:35:00
TXN-A4792562,975.71,GBP,CUST-2393,2024-06-23 13:07:00,refunded,STR-TXN-A4792562,28.6,947.11,2024-06-25 13:07:00
TXN-7A2E5F9B,792.73,EUR,CUST-4467,2024-07-12 15:54:00,settled,STR-TXN-7A2E5F9B,23.29,769.44,2024-07-14 15:54:00
TXN-7681F54D,1180.39,GBP,CUST-9114,2024-04-11 02:18:00,settled,STR-TXN-7681F54D,34.53,1145.86,2024-04-13 02:18:00
TXN-110ED749,3496.5,USD,CUST-2234,2024-10-18 22:53:00,settled,STR-TXN-110ED749,101.7,3394.8,2024-10-20 22:53:00
TXN-FDC73CD2,1995.03,EUR,CUST-2970,2024-08-05 05:19:00,refunded,STR-TXN-FDC73CD2,58.16,1936.87,2024-08-07 05:19:00
TXN-4873AFEE,3090.47,GBP,CUST-9564,2024-10-22 20:46:00,refunded,STR-TXN-4873AFEE,89.92,3000.55,2024-10-24 20:46:00
TXN-82682B05,2402.8,EUR,CUST-3822,2024-02-08 16:08:00,settled,STR-TXN-82682B05,69.98,2332.82,2024-02-10 16:08:00
TXN-7A3A867F,1566.98,GBP,CUST-3971,2024-03-05 08:31:00,refunded,STR-TXN-7A3A867F,45.74,1521.24,2024-03-07 08:31:00
TXN-806B3906,3264.74,GBP,CUST-7940,2024-08-13 01:43:00,refunded,STR-TXN-806B3906,94.98,3169.76,2024-08-15 01:43:00
TXN-1B149369,521.48,EUR,CUST-2507,2024-11-22 08:33:00,failed,STR-TXN-1B149369,15.42,506.06,2024-11-24 08:33:00
TXN-DE261871,1802.94,GBP,CUST-3309,2024-06-19 14:34:00,settled,STR-TXN-DE261871,52.59,1750.35,2024-06-21 14:34:00
TXN-CB6B19B3,3496.98,USD,CUST-6168,2024-03-18 19:32:00,settled,STR-TXN-CB6B19B3,100.71,3361.65,2024-03-20 19:32:00
TXN-3F128DF2,4905.62,USD,CUST-4098,2024-05-29 02:14:00,refunded,STR-TXN-3F128DF2,142.56,4763.06,2024-05-31 02:14:00
TXN-0DF25D71,1203.49,USD,CUST-5413,2024-03-06 09:30:00,settled,STR-TXN-0DF25D71,35.2,1168.29,2024-03-08 09:30:00
TXN-F44C2723,4820.71,USD,CUST-6155,2024-09-22 05:54:00,settled,STR-TXN-F44C2723,140.1,4680.61,2024-09-24 05:54:00
TXN-46AFF3B3,4743.67,GBP,CUST-2855,2024-10-16 10:05:00,refunded,STR-TXN-46AFF3B3,137.87,4605.8,2024-10-18 10:05:00
TXN-752F466D,469.47,GBP,CUST-1031,2024-08-18 00:27:00,refunded,STR-TXN-752F466D,13.91,455.56,2024-08-20 00:27:00
TXN-990632FD,2366.05,EUR,CUST-4234,2024-02-29 06:06:00,refunded,STR-TXN-990632FD,68.92,2297.13,2024-03-02 06:06:00
TXN-3F050BD5,4509.7,USD,CUST-6123,2024-05-04 17:12:00,settled,STR-TXN-3F050BD5,131.08,4378.62,2024-05-06 17:12:00
TXN-F538D527,2007.24,USD,CUST-3643,2024-06-27 10:00:00,settled,STR-TXN-F538D527,58.51,1948.73,2024-06-29 10:00:00
TXN-3BF45609,4805.38,USD,CUST-4982,2024-12-21 23:47:00,settled,STR-TXN-3BF45609,139.66,4665.72,2024-12-23 23:47:00
TXN-2254BB91,4078.6,USD,CUST-1541,2024-02-21 05:21:00,settled,STR-TXN-2254BB91,118.58,3960.02,2024-02-23 05:21:00
TXN-64CB26D9,3493.56,EUR,CUST-6365,2024-11-01 02:18:00,failed,STR-TXN-64CB26D9,101.61,3391.95,2024-11-03 02:18:00
TXN-0EC85FCA,2947.93,GBP,CUST-6868,2024-10-19 14:30:00,settled,STR-TXN-0EC85FCA,85.79,2862.14,2024-10-21 14:30:00
TXN-FD01B041,1170.04,EUR,CUST-1030,2024-07-03 13:34:00,settled,STR-TXN-FD01B041,34.23,1135.81,2024-07-05 13:34:00
TXN-7C51D85B,1854.76,USD,CUST-4057,2024-01-22 02:57:00,settled,STR-TXN-7C51D85B,54.09,1800.67,2024-01-24 02:57:00
TXN-B67EA274,4010.04,USD,CUST-6402,2024-06-05 11:24:00,settled,STR-TXN-B67EA274,116.59,3893.45,2024-06-07 11:24:00
TXN-BF32C4B7,3930.16,EUR,CUST-9360,2024-09-20 21:51:00,settled,STR-TXN-BF32C4B7,114.27,3815.89,2024-09-22 21:51:00
TXN-BBF0C320,2190.36,EUR,CUST-4854,2024-08-02 20:54:00,settled,STR-TXN-BBF0C320,63.82,2126.54,2024-08-04 20:54:00
TXN-4B3D5241,4915.02,USD,CUST-6069,2024-10-23 16:56:00,settled,STR-TXN-4B3D5241,142.84,4772.18,2024-10-25 16:56:00
TXN-05705F88,161.49,EUR,CUST-4178,2024-03-08 13:55:00,refunded,STR-TXN-05705F88,4.98,156.51,2024-03-10 13:55:00
TXN-BBCEBBE4,3809.18,GBP,CUST-3287,2024-11-20 00:24:00,settled,STR-TXN-BBCEBBE4,110.77,3698.41,2024-11-22 00:24:00
TXN-C34D5E27,1381.02,GBP,CUST-5825,2024-03-16 19:39:00,settled,STR-TXN-C34D5E27,40.35,1340.67,2024-03-18 19:39:00
TXN-F0C93E77,3784.17,USD,CUST-3865,2024-05-16 14:16:00,settled,STR-TXN-F0C93E77,110.04,3674.13,2024-05-18 14:16:00
TXN-58BBA9D1,3215.06,USD,CUST-1821,2024-08-08 19:42:00,refunded,STR-TXN-58BBA9D1,93.54,3121.52,2024-08-10 19:42:00
TXN-983ED297,2712.06,USD,CUST-1979,2024-10-21 18:47:00,settled,STR-TXN-983ED297,78.95,2633.11,2024-10-23 18:47:00
TXN-D7033DCF,2518.17,USD,CUST-2944,2024-02-18 04:59:00,settled,STR-TXN-D7033DCF,73.33,2444.84,2024-02-20 04:59:00
TXN-DD65A0F9,1085.5,USD,CUST-9278,2024-04-08 18:48:00,failed,STR-TXN-DD65A0F9,31.78,1053.72,2024-04-10 18:48:00
TXN-EAF356F0,4402.78,USD,CUST-2717,2024-07-07 00:49:00,settled,STR-TXN-EAF356F0,127.98,4274.8,2024-07-09 00:49:00
TXN-5321FF5F,3112.18,USD,CUST-9029,2024-08-06 02:27:00,failed,STR-TXN-5321FF5F,90.55,3021.63,2024-08-08 02:27:00
TXN-616CD445,4938.2,USD,CUST-7361,2024-09-19 01:15:00,settled,STR-TXN-616CD445,143.51,4794.69,2024-09-21 01:15:00
TXN-A9DE33B2,1558.69,USD,CUST-1100,2024-06-16 21:44:00,settled,STR-TXN-A9DE33B2,45.5,1513.19,2024-06-18 21:44:00
TXN-1A941EF5,4395.67,GBP,CUST-1277,2024-02-10 22:49:00,settled,STR-TXN-1A941EF5,126.51,4225.64,2024-02-12 22:49:00
TXN-49C4D532,601.34,USD,CUST-4460,2024-05-03 13:00:00,settled,STR-TXN-49C4D532,17.74,583.6,2024-05-05 13:00:00
TXN-7D1502DC,2473.07,USD,CUST-4043,2024-02-22 23:56:00,settled,STR-TXN-7D1502DC,72.02,2401.05,2024-02-24 23:56:00
TXN-F4A9FE21,607.39,USD,CUST-5359,2024-10-21 10:39:00,failed,STR-TXN-F4A9FE21,17.91,589.48,2024-10-23 10:39:00
TXN-74D1D406,658.96,USD,CUST-8765,2024-10-31 23:06:00,failed,STR-TXN-74D1D406,19.41,639.55,2024-11-02 23:06:00
TXN-E1165B78,1900.85,GBP,CUST-1773,2024-11-04 02:15:00,refunded,STR-TXN-E1165B78,55.42,1845.43,2024-11-06 02:15:00
TXN-C80BC85E,1471.03,EUR,CUST-7820,2024-06-11 22:36:00,settled,STR-TXN-C80BC85E,42.96,1428.07,2024-06-13 22:36:00
TXN-4CA9DC01,100.16,USD,CUST-5958,2024-10-04 20:13:00,refunded,STR-TXN-4CA9DC01,3.2,96.96,2024-10-06 20:13:00
TXN-A65712BF,135.04,GBP,CUST-1447,2024-02-08 13:52:00,failed,STR-TXN-A65712BF,4.22,130.82,2024-02-10 13:52:00
TXN-740AFAC1,77.82,USD,CUST-6575,2024-12-04 06:47:00,refunded,STR-TXN-740AFAC1,2.56,75.26,2024-12-06 06:47:00
TXN-55BC02C5,100.04,EUR,CUST-5783,2024-04-17 19:19:00,settled,STR-TXN-55BC02C5,3.2,96.84,2024-04-19 19:19:00
TXN-5EE95E19,3162.02,USD,CUST-5370,2024-11-07 15:13:00,settled,STR-TXN-5EE95E19,92.0,3070.02,2024-11-09 15:13:00
TXN-A6A3A29B,303.52,GBP,CUST-7783,2024-01-18 03:23:00,settled,STR-TXN-A6A3A29B,9.1,294.42,2024-01-20 03:23:00
TXN-EAE272CA,1680.5,USD,CUST-6878,2024-04-22 05:50:00,settled,STR-TXN-EAE272CA,49.03,1631.47,2024-04-24 05:50:00
TXN-C636754C,4826.51,USD,CUST-6050,2024-12-12 17:34:00,failed,STR-TXN-C636754C,140.27,4686.24,2024-12-14 17:34:00
TXN-4455C1A7,3237.85,GBP,CUST-1285,2024-06-02 19:31:00,settled,STR-TXN-4455C1A7,94.2,3143.65,2024-06-04 19:31:00
TXN-702F7A26,1331.0,USD,CUST-6414,2024-06-14 11:06:00,refunded,STR-TXN-702F7A26,38.9,1292.1,2024-06-16 11:06:00
TXN-B49FBAE2,2855.15,USD,CUST-3670,2024-05-24 01:53:00,settled,STR-TXN-B49FBAE2,83.1,2772.05,2024-05-26 01:53:00
TXN-562EC306,4462.38,EUR,CUST-5738,2024-02-21 02:58:00,failed,STR-TXN-562EC306,129.71,4332.67,2024-02-23 02:58:00
TXN-462CFB2B,1032.21,USD,CUST-2608,2024-11-16 00:15:00,failed,STR-TXN-462CFB2B,30.23,1001.98,2024-11-18 00:15:00
TXN-A3A3E51A,3255.52,GBP,CUST-2205,2024-12-21 12:52:00,refunded,STR-TXN-A3A3E51A,93.78,3129.51,2024-12-23 12:52:00
TXN-1CAE3FE1,2493.09,USD,CUST-6902,2024-03-20 02:32:00,settled,STR-TXN-1CAE3FE1,72.6,2420.49,2024-03-22 02:32:00
TXN-79AA3AAF,3385.49,EUR,CUST-9694,2024-01-22 08:44:00,settled,STR-TXN-79AA3AAF,98.48,3287.01,2024-01-24 08:44:00
TXN-956EE351,3064.81,USD,CUST-1229,2024-01-17 16:43:00,failed,STR-TXN-956EE351,88.3,2946.17,2024-01-19 16:43:00
TXN-45D56DDA,2938.98,USD,CUST-6350,2024-10-03 20:20:00,refunded,STR-TXN-45D56DDA,85.53,2853.45,2024-10-05 20:20:00
TXN-0A40EA42,2574.47,USD,CUST-9918,2024-01-24 06:30:00,settled,STR-TXN-0A40EA42,74.96,2499.51,2024-01-26 06:30:00
TXN-371B72EA,1079.62,EUR,CUST-4377,2024-02-12 04:03:00,settled,STR-TXN-371B72EA,31.61,1048.01,2024-02-14 04:03:00
TXN-C1E44B82,4836.14,GBP,CUST-7709,2024-10-17 20:44:00,settled,STR-TXN-C1E44B82,140.55,4695.59,2024-10-19 20:44:00
TXN-027907B7,2601.62,USD,CUST-2008,2024-08-21 08:33:00,refunded,STR-TXN-027907B7,75.75,2525.87,2024-08-23 08:33:00
TXN-EAF069C8,4784.69,USD,CUST-4094,2024-05-11 00:46:00,failed,STR-TXN-EAF069C8,137.68,4599.64,2024-05-13 00:46:00
TXN-C6563392,1751.88,USD,CUST-5485,2024-01-08 10:03:00,settled,STR-TXN-C6563392,51.1,1700.78,2024-01-10 10:03:00
TXN-C901CFBE,2772.23,USD,CUST-7328,2024-02-08 15:56:00,settled,STR-TXN-C901CFBE,80.69,2691.54,2024-02-10 15:56:00
TXN-508731C6,21.75,USD,CUST-9432,2024-07-02 09:46:00,settled,STR-TXN-508731C6,0.93,20.82,2024-07-04 09:46:00
TXN-9D7E4BE8,3621.43,USD,CUST-4150,2024-12-06 08:32:00,settled,STR-TXN-9D7E4BE8,105.32,3516.11,2024-12-08 08:32:00
TXN-A24ADEDB,51.88,GBP,CUST-5659,2024-12-13 10:10:00,settled,STR-TXN-A24ADEDB,1.8,50.08,2024-12-15 10:10:00
TXN-5D1D2878,1640.87,USD,CUST-7310,2024-03-15 10:53:00,settled,STR-TXN-5D1D2878,47.89,1592.98,2024-03-17 10:53:00
TXN-83CBE9AE,2162.5,USD,CUST-5406,2024-02-21 04:42:00,failed,STR-TXN-83CBE9AE,63.01,2099.49,2024-02-23 04:42:00
TXN-F3FC5D6B,2714.94,USD,CUST-2026,2024-01-30 19:12:00,settled,STR-TXN-F3FC5D6B,79.03,2635.91,2024-02-01 19:12:00
TXN-CCDD55D0,614.58,USD,CUST-5190,2024-02-25 15:51:00,refunded,STR-TXN-CCDD55D0,18.12,596.46,2024-02-27 15:51:00
TXN-BA67D73A,556.85,USD,CUST-6044,2024-09-20 07:10:00,settled,STR-TXN-BA67D73A,16.45,540.4,2024-09-22 07:10:00
TXN-3FBB734F,3753.17,USD,CUST-7655,2024-06-24 04:59:00,refunded,STR-TXN-3FBB734F,109.14,3644.03,2024-06-26 04:59:00
TXN-FC08EDD4,4068.71,USD,CUST-3022,2024-07-17 13:45:00,failed,STR-TXN-FC08EDD4,118.29,3950.42,2024-07-19 13:45:00
TXN-9699E5D5,1499.87,USD,CUST-1988,2024-01-01 02:04:00,settled,STR-TXN-9699E5D5,43.8,1456.07,2024-01-03 02:04:00
TXN-ABB45FC4,3550.94,USD,CUST-1375,2024-03-03 13:29:00,failed,STR-TXN-ABB45FC4,103.28,3447.66,2024-03-05 13:29:00
TXN-535AFCF2,4129.7,USD,CUST-7040,2024-11-16 12:41:00,refunded,STR-TXN-535AFCF2,120.06,4009.64,2024-11-18 12:41:00
TXN-605A3762,4529.36,USD,CUST-4627,2024-10-07 23:41:00,settled,STR-TXN-605A3762,131.65,4397.71,2024-10-09 23:41:00
TXN-82E138EB,1947.27,USD,CUST-2629,2024-05-30 07:19:00,settled,STR-TXN-82E138EB,56.77,1890.5,2024-06-01 07:19:00
TXN-2B6B9842,1991.19,USD,CUST-3870,2024-09-15 00:47:00,refunded,STR-TXN-2B6B9842,57.47,1914.01,2024-09-17 00:47:00
TXN-18A2EF7F,1326.56,GBP,CUST-1913,2024-06-09 06:32:00,failed,STR-TXN-18A2EF7F,38.77,1287.79,2024-06-11 06:32:00
TXN-16092F6B,3895.71,USD,CUST-6615,2024-11-10 11:00:00,failed,STR-TXN-16092F6B,113.28,3782.43,2024-11-12 11:00:00
TXN-1422B399,3818.86,USD,CUST-3651,2024-09-25 20:04:00,refunded,STR-TXN-1422B399,111.05,3707.81,2024-09-27 20:04:00
TXN-38461F49,2721.57,EUR,CUST-3496,2024-06-18 14:31:00,settled,STR-TXN-38461F49,79.23,2642.34,2024-06-20 14:31:00
TXN-B68C7F24,438.06,GBP,CUST-9035,2024-04-04 14:18:00,settled,STR-TXN-B68C7F24,13.0,425.06,2024-04-06 14:18:00
TXN-B4F70934,4767.59,USD,CUST-2303,2024-06-28 23:29:00,failed,STR-TXN-B4F70934,138.56,4629.03,2024-06-30 23:29:00
TXN-012C7DCD,2549.58,USD,CUST-7113,2024-06-22 10:05:00,failed,STR-TXN-012C7DCD,74.24,2475.34,2024-06-24 10:05:00
TXN-28418955,1566.81,USD,CUST-7030,2024-03-26 19:27:00,settled,STR-TXN-28418955,45.74,1521.07,2024-03-28 19:27:00
TXN-81013041,1241.62,USD,CUST-3302,2024-03-11 03:30:00,settled,STR-TXN-81013041,36.31,1205.31,2024-03-13 03:30:00
TXN-9C327A7E,649.79,USD,CUST-3319,2024-05-15 16:30:00,settled,STR-TXN-9C327A7E,19.14,630.65,2024-05-17 16:30:00
TXN-65AE5862,2836.96,USD,CUST-3655,2024-01-12 04:39:00,settled,STR-TXN-65AE5862,82.57,2754.39,2024-01-14 04:39:00
TXN-FB1095C4,3221.32,EUR,CUST-3823,2024-07-15 10:49:00,settled,STR-TXN-FB1095C4,93.72,3127.6,2024-07-17 10:49:00
TXN-1DFBD9A3,3272.32,USD,CUST-5304,2024-03-15 01:19:00,settled,STR-TXN-1DFBD9A3,95.2,3177.12,2024-03-17 01:19:00
TXN-3FDD36EA,4206.63,GBP,CUST-2822,2024-05-05 03:18:00,settled,STR-TXN-3FDD36EA,122.29,4084.34,2024-05-07 03:18:00
TXN-F745C832,4794.44,EUR,CUST-3247,2024-07-09 07:03:00,settled,STR-TXN-F745C832,139.34,4655.1,2024-07-11 07:03:00
TXN-F511AF0A,311.71,USD,CUST-5597,2024-02-03 07:01:00,settled,STR-TXN-F511AF0A,9.34,302.37,2024-02-05 07:01:00
TXN-A70588C3,586.68,USD,CUST-2079,2024-05-24 13:19:00,settled,STR-TXN-A70588C3,17.31,569.37,2024-05-26 13:19:00
TXN-B211BEA6,932.72,USD,CUST-5068,2024-08-26 20:30:00,failed,STR-TXN-B211BEA6,27.35,905.37,2024-08-28 20:30:00
TXN-AD45E723,3392.66,USD,CUST-7083,2024-06-20 21:58:00,failed,STR-TXN-AD45E723,98.69,3293.97,2024-06-22 21:58:00
TXN-32956B04,699.09,USD,CUST-8838,2024-08-30 00:42:00,settled,STR-TXN-32956B04,20.57,678.52,2024-09-01 00:42:00
TXN-3D5588BA,2142.83,USD,CUST-8641,2024-07-23 19:59:00,refunded,STR-TXN-3D5588BA,62.44,2080.39,2024-07-25 19:59:00
TXN-F5AE3A3C,3066.75,GBP,CUST-8370,2024-12-22 05:22:00,refunded,STR-TXN-F5AE3A3C,89.24,2977.51,2024-12-24 05:22:00
TXN-920362F6,3362.56,EUR,CUST-6008,2024-02-09 02:13:00,settled,STR-TXN-920362F6,97.81,3264.75,2024-02-11 02:13:00
TXN-52864FE1,86.93,EUR,CUST-8118,2024-05-28 19:39:00,refunded,STR-TXN-52864FE1,2.82,84.11,2024-05-30 19:39:00
TXN-82A1B2D3,2263.98,EUR,CUST-7600,2024-04-07 06:36:00,refunded,STR-TXN-82A1B2D3,65.96,2198.02,2024-04-09 06:36:00
TXN-933CA89A,2535.09,USD,CUST-8256,2024-02-27 03:39:00,settled,STR-TXN-933CA89A,73.82,2461.27,2024-02-29 03:39:00
TXN-1452136F,2500.52,USD,CUST-6835,2024-11-21 05:08:00,settled,STR-TXN-1452136F,72.82,2427.7,2024-11-23 05:08:00
TXN-A4E75310,484.8,USD,CUST-8923,2024-01-05 23:18:00,settled,STR-TXN-A4E75310,14.36,470.44,2024-01-07 23:18:00
TXN-1D1A031A,651.65,USD,CUST-4660,2024-04-30 20:45:00,settled,STR-TXN-1D1A031A,19.2,632.45,2024-05-02 20:45:00
TXN-09B53450,1059.04,GBP,CUST-2404,2024-06-04 07:13:00,settled,STR-TXN-09B53450,31.01,1028.03,2024-06-06 07:13:00
TXN-0E7DC072,2037.35,USD,CUST-8067,2024-07-26 23:55:00,failed,STR-TXN-0E7DC072,59.38,1977.97,2024-07-28 23:55:00
TXN-EB9F094F,4399.72,EUR,CUST-6036,2024-12-13 09:58:00,refunded,STR-TXN-EB9F094F,127.89,4271.83,2024-12-15 09:58:00
TXN-09DCFE57,2915.25,USD,CUST-8991,2024-02-28 03:38:00,failed,STR-TXN-09DCFE57,84.84,2830.41,2024-03-01 03:38:00
TXN-B7E58B6A,4037.38,GBP,CUST-6414,2024-02-04 03:07:00,settled,STR-TXN-B7E58B6A,117.38,3920.0,2024-02-06 03:07:00
TXN-1EA368A2,2475.5,EUR,CUST-3103,2024-05-02 18:03:00,settled,STR-TXN-1EA368A2,72.09,2403.41,2024-05-04 18:03:00
TXN-AB8F45BC,2478.65,USD,CUST-7044,2024-09-21 12:00:00,settled,STR-TXN-AB8F45BC,72.18,2406.47,2024-09-23 12:00:00
TXN-D9E4C01C,2017.69,USD,CUST-4444,2024-07-25 05:46:00,settled,STR-TXN-D9E4C01C,58.81,1958.88,2024-07-27 05:46:00
TXN-9DF59C92,1718.21,GBP,CUST-9810,2024-05-26 22:24:00,failed,STR-TXN-9DF59C92,49.63,1651.57,2024-05-28 22:24:00
TXN-852306FA,4254.87,EUR,CUST-2133,2024-05-23 14:41:00,failed,STR-TXN-852306FA,123.69,4131.18,2024-05-25 14:41:00
TXN-94F7D6BD,2489.36,USD,CUST-9505,2024-12-09 00:22:00,refunded,STR-TXN-94F7D6BD,72.49,2416.87,2024-12-11 00:22:00
TXN-E89ACFDE,3139.09,USD,CUST-9154,2024-09-27 08:40:00,settled,STR-TXN-E89ACFDE,91.33,3047.76,2024-09-29 08:40:00
TXN-31C1DE07,1402.68,USD,CUST-3558,2024-09-06 08:49:00,failed,STR-TXN-31C1DE07,40.98,1361.7,2024-09-08 08:49:00
TXN-5E325D2E,3015.88,USD,CUST-5524,2024-06-06 07:28:00,failed,STR-TXN-5E325D2E,87.76,2928.12,2024-06-08 07:28:00
TXN-C309C4F7,4130.53,EUR,CUST-7385,2024-08-07 01:18:00,settled,STR-TXN-C309C4F7,120.09,4010.44,2024-08-09 01:18:00
TXN-579249E7,2698.28,EUR,CUST-8512,2024-02-29 03:34:00,failed,STR-TXN-579249E7,78.55,2619.73,2024-03-02 03:34:00
TXN-2A7E21F6,389.35,USD,CUST-9619,2024-03-27 23:31:00,refunded,STR-TXN-2A7E21F6,11.59,377.76,2024-03-29 23:31:00
TXN-FE3E06BD,3226.64,USD,CUST-8297,2024-08-25 09:37:00,refunded,STR-TXN-FE3E06BD,93.87,3132.77,2024-08-27 09:37:00
TXN-72628C48,2196.39,GBP,CUST-5778,2024-07-10 22:08:00,refunded,STR-TXN-72628C48,64.0,2132.39,2024-07-12 22:08:00
TXN-C6ED140D,4480.93,USD,CUST-2676,2024-11-23 16:53:00,failed,STR-TXN-C6ED140D,130.25,4350.68,2024-11-25 16:53:00
TXN-4FBEBEF7,531.73,EUR,CUST-9118,2024-06-16 09:07:00,settled,STR-TXN-4FBEBEF7,15.72,516.01,2024-06-18 09:07:00
TXN-FEE71E8D,3957.79,USD,CUST-6765,2024-06-24 21:28:00,failed,STR-TXN-FEE71E8D,115.08,3842.71,2024-06-26 21:28:00
TXN-8E08EA47,2289.29,USD,CUST-8541,2024-11-03 23:03:00,refunded,STR-TXN-8E08EA47,66.69,2222.6,2024-11-05 23:03:00
TXN-BB95F654,4468.25,USD,CUST-6058,2024-11-19 20:23:00,settled,STR-TXN-BB95F654,129.88,4338.37,2024-11-21 20:23:00
TXN-2AC7BB10,4843.87,USD,CUST-1322,2024-02-06 15:12:00,settled,STR-TXN-2AC7BB10,140.77,4703.1,2024-02-08 15:12:00
TXN-0F51D267,3883.35,USD,CUST-2709,2024-03-18 15:11:00,settled,STR-TXN-0F51D267,112.92,3770.43,2024-03-20 15:11:00
TXN-84D7C6EC,2942.88,USD,CUST-4005,2024-10-21 20:35:00,settled,STR-TXN-84D7C6EC,85.64,2857.24,2024-10-23 20:35:00
TXN-EB1F0BC0,1915.67,USD,CUST-5232,2024-01-27 11:23:00,settled,STR-TXN-EB1F0BC0,55.85,1859.82,2024-01-29 11:23:00
TXN-4D39A279,3942.71,USD,CUST-6349,2024-02-23 15:30:00,settled,STR-TXN-4D39A279,114.64,3828.07,2024-02-25 15:30:00
TXN-1AFBEC60,3176.93,USD,CUST-8062,2024-06-13 04:59:00,refunded,STR-TXN-1AFBEC60,92.43,3084.5,2024-06-15 04:59:00
TXN-B2712AAE,1547.09,USD,CUST-5418,2024-04-20 14:19:00,settled,STR-TXN-B2712AAE,45.17,1501.92,2024-04-22 14:19:00
TXN-979915DD,2531.38,USD,CUST-3521,2024-01-13 05:08:00,settled,STR-TXN-979915DD,73.71,2457.67,2024-01-15 05:08:00
TXN-4447A36B,1383.25,USD,CUST-7854,2024-05-29 18:25:00,settled,STR-TXN-4447A36B,40.41,1342.84,2024-05-31 18:25:00
TXN-4E108B1D,2293.47,EUR,CUST-6578,2024-03-21 22:03:00,settled,STR-TXN-4E108B1D,66.81,2226.66,2024-03-23 22:03:00
TXN-DF7DC4B3,3623.66,GBP,CUST-8558,2024-08-02 01:39:00,refunded,STR-TXN-DF7DC4B3,105.39,3518.27,2024-08-04 01:39:00
TXN-29979F5D,2262.57,USD,CUST-8194,2024-03-28 11:02:00,settled,STR-TXN-29979F5D,65.91,2196.66,2024-03-30 11:02:00
TXN-C06B1D69,2872.15,USD,CUST-2920,2024-10-20 10:24:00,failed,STR-TXN-C06B1D69,83.59,2788.56,2024-10-22 10:24:00
TXN-7A649060,983.69,USD,CUST-1970,2024-07-10 23:00:00,refunded,STR-TXN-7A649060,28.83,954.86,2024-07-12 23:00:00
TXN-085D40BB,3644.16,USD,CUST-7503,2024-10-17 12:58:00,settled,STR-TXN-085D40BB,105.98,3538.18,2024-10-19 12:58:00
TXN-9157342C,3368.4,USD,CUST-9863,2024-09-23 08:17:00,settled,STR-TXN-9157342C,97.98,3270.42,2024-09-25 08:17:00
TXN-CB35F172,641.76,EUR,CUST-5096,2024-10-24 08:04:00,settled,STR-TXN-CB35F172,18.91,622.85,2024-10-26 08:04:00
TXN-7742072E,4528.32,USD,CUST-1544,2024-12-12 05:02:00,failed,STR-TXN-7742072E,131.62,4396.7,2024-12-14 05:02:00
TXN-FFF83B90,2852.94,EUR,CUST-7617,2024-01-18 09:03:00,refunded,STR-TXN-FFF83B90,83.04,2769.9,2024-01-20 09:03:00
TXN-6BC81902,727.48,USD,CUST-2582,2024-07-04 03:44:00,refunded,STR-TXN-6BC81902,21.4,706.08,2024-07-06 03:44:00
