transaction_id,amount,currency,customer_id,created_at,status,gl_account,posted_at,ledger_entry_id
TXN-4D88B163,4142.1,USD,CUST-4010,2024-01-02 22:57:00,settled,2011-CUST-FUNDS-EUR,2024-01-03 22:57:00,GL-493A053E
TXN-8BCD61BC,141.66,GBP,CUST-6594,2024-04-20 00:43:00,refunded,2011-CUST-FUNDS-EUR,2024-04-21 00:43:00,GL-BA7179B3
TXN-1A7E3D57,811.14,EUR,CUST-3142,2024-09-27 20:45:00,settled,2011-CUST-FUNDS-EUR,2024-09-28 20:45:00,GL-A6429E70
TXN-4ACAAA7D,2379.27,GBP,CUST-6357,2024-12-10 16:56:00,failed,2011-CUST-FUNDS-EUR,2024-12-11 16:56:00,GL-00A6C5B9
TXN-F873FFAD,2494.92,GBP,CUST-5467,2024-03-21 23:56:00,refunded,2011-CUST-FUNDS-EUR,2024-03-22 23:56:00,GL-AD916A0A
TXN-9BDEE80D,4086.36,USD,CUST-4846,2024-07-28 13:51:00,failed,2011-CUST-FUNDS-EUR,2024-07-29 13:51:00,GL-CEBF3EA1
TXN-2F241D1B,2706.13,USD,CUST-8613,2024-08-10 21:56:00,settled,2011-CUST-FUNDS-EUR,2024-08-11 21:56:00,GL-332BBC87
TXN-965B09E2,1328.37,USD,CUST-5677,2024-04-10 22:23:00,settled,2011-CUST-FUNDS-EUR,2024-04-11 22:23:00,GL-8E1CB58A
TXN-309D5CBD,292.6,EUR,CUST-7522,2024-02-22 13:22:00,settled,2011-CUST-FUNDS-EUR,2024-02-23 13:22:00,GL-E1EA0FDB
TXN-8626501B,2396.21,EUR,CUST-9609,2024-05-11 04:17:00,refunded,2011-CUST-FUNDS-EUR,2024-05-12 04:17:00,GL-7DB10A0C
TXN-B8324921,539.79,USD,CUST-2058,2024-10-27 03:24:00,settled,2011-CUST-FUNDS-EUR,2024-10-28 03:24:00,GL-AAF8A2AB
TXN-7BAB55F2,4724.77,EUR,CUST-6466,2024-01-12 21:30:00,settled,2011-CUST-FUNDS-EUR,2024-01-13 21:30:00,GL-CE7843FA
TXN-23512C19,1722.11,USD,CUST-6640,2024-01-19 03:24:00,failed,2011-CUST-FUNDS-EUR,2024-01-20 03:24:00,GL-4292817E
TXN-E7DA6DCB,379.05,EUR,CUST-8805,2024-09-28 01:30:00,failed,2011-CUST-FUNDS-EUR,2024-09-29 01:30:00,GL-B34A22BE
TXN-5ACED6FB,2553.03,USD,CUST-1876,2024-09-01 21:02:00,settled,2011-CUST-FUNDS-EUR,2024-09-02 21:02:00,GL-062A7734
TXN-793F97C9,715.68,EUR,CUST-5909,2024-04-28 05:53:00,refunded,2011-CUST-FUNDS-EUR,2024-04-29 05:53:00,GL-14B17D26
TXN-5B344DC5,2875.35,USD,CUST-5566,2024-11-15 09:06:00,failed,2011-CUST-FUNDS-EUR,2024-11-16 09:06:00,GL-9AC1EB9D
TXN-B51596AC,28.87,EUR,CUST-6774,2024-11-08 19:07:00,settled,2011-CUST-FUNDS-EUR,2024-11-09 19:07:00,GL-AFBCA0B5
TXN-6562C848,350.17,USD,CUST-9886,2024-03-20 17:29:00,failed,2011-CUST-FUNDS-EUR,2024-03-21 17:29:00,GL-7594094C
TXN-2588A575,4529.34,USD,CUST-8121,2024-07-01 18:22:00,settled,2011-CUST-FUNDS-EUR,2024-07-02 18:22:00,GL-51A76872
TXN-89D8E4E7,4886.65,USD,CUST-1450,2024-04-06 07:36:00,settled,2011-CUST-FUNDS-EUR,2024-04-07 07:36:00,GL-C82D5D7C
TXN-EA930CB3,4963.97,GBP,CUST-7304,2024-08-09 21:27:00,failed,2011-CUST-FUNDS-EUR,2024-08-10 21:27:00,GL-D27644D6
TXN-DC20BBEA,1276.5,USD,CUST-5752,2024-04-06 17:43:00,settled,2011-CUST-FUNDS-EUR,2024-04-07 17:43:00,GL-777FD676
TXN-4E3D0C3A,3607.84,USD,CUST-5702,2024-03-22 16:32:00,settled,2011-CUST-FUNDS-EUR,2024-03-23 16:32:00,GL-4BAB8DFA
TXN-20578F29,1930.69,EUR,CUST-8853,2024-05-03 09:40:00,failed,2011-CUST-FUNDS-EUR,2024-05-04 09:40:00,GL-DA371A0A
TXN-F6003A7D,3153.29,USD,CUST-1879,2024-05-04 00:52:00,settled,2011-CUST-FUNDS-EUR,2024-05-05 00:52:00,GL-7C0A6BE4
TXN-C6D8E4DA,4372.26,EUR,CUST-3238,2024-12-16 02:29:00,failed,2011-CUST-FUNDS-EUR,2024-12-17 02:29:00,GL-BBA0ABE2
TXN-029190B2,1029.7,USD,CUST-7570,2024-03-22 11:02:00,settled,2011-CUST-FUNDS-EUR,2024-03-23 11:02:00,GL-5892663B
TXN-351B316C,1768.98,USD,CUST-7955,2024-08-15 19:38:00,settled,2011-CUST-FUNDS-EUR,2024-08-16 19:38:00,GL-7A91418C
TXN-0C674AD6,1396.82,USD,CUST-9372,2024-05-05 22:29:00,settled,2011-CUST-FUNDS-EUR,2024-05-06 22:29:00,GL-8646A635
TXN-D0103DB4,1978.93,GBP,CUST-8559,2024-12-28 15:37:00,settled,2011-CUST-FUNDS-EUR,2024-12-29 15:37:00,GL-15E7DF75
TXN-3DB7A015,3671.67,GBP,CUST-5397,2024-10-31 02:51:00,settled,2011-CUST-FUNDS-EUR,2024-11-01 02:51:00,GL-6286A532
TXN-132A9913,4276.6,EUR,CUST-8248,2024-03-25 16:31:00,refunded,2011-CUST-FUNDS-EUR,2024-03-26 16:31:00,GL-D8C07DD6
TXN-856DAA82,1292.98,GBP,CUST-7284,2024-11-11 02:03:00,settled,2011-CUST-FUNDS-EUR,2024-11-12 02:03:00,GL-39AD856C
TXN-869ED160,99.88,EUR,CUST-3709,2024-11-01 12:55:00,failed,2011-CUST-FUNDS-EUR,2024-11-02 12:55:00,GL-936574A9
TXN-D6218D4E,4786.42,EUR,CUST-6136,2024-04-03 23:18:00,settled,2011-CUST-FUNDS-EUR,2024-04-04 23:18:00,GL-EE1B1178
TXN-79C2DA18,3720.84,EUR,CUST-4611,2024-02-08 21:32:00,settled,2011-CUST-FUNDS-EUR,2024-02-09 21:32:00,GL-BEAFB725
TXN-700A6BF5,712.22,USD,CUST-1330,2024-05-15 02:45:00,settled,2011-CUST-FUNDS-EUR,2024-05-16 02:45:00,GL-A2C275EF
TXN-2EF04406,2306.36,USD,CUST-2131,2024-03-09 19:49:00,settled,2011-CUST-FUNDS-EUR,2024-03-10 19:49:00,GL-E43A3846
TXN-E896C54D,1254.27,USD,CUST-8477,2024-01-29 05:27:00,settled,2011-CUST-FUNDS-EUR,2024-01-30 05:27:00,GL-94F2ADE3
TXN-58E9A670,2194.64,USD,CUST-5769,2024-11-13 12:14:00,settled,2011-CUST-FUNDS-EUR,2024-11-14 12:14:00,GL-E72B2F22
TXN-30BAE2EF,1596.07,USD,CUST-4432,2024-07-08 06:57:00,settled,2011-CUST-FUNDS-EUR,2024-07-09 06:57:00,GL-67145E1E
TXN-8BEF6DB2,3311.99,USD,CUST-2864,2024-06-14 16:19:00,settled,2011-CUST-FUNDS-EUR,2024-06-15 16:19:00,GL-877F5A99
TXN-8F910B27,1984.38,USD,CUST-2501,2024-04-22 15:03:00,settled,2011-CUST-FUNDS-EUR,2024-04-23 15:03:00,GL-061FC0C2
TXN-B4CAD314,3622.26,USD,CUST-8555,2024-05-20 18:12:00,settled,2011-CUST-FUNDS-EUR,2024-05-21 18:12:00,GL-CF69598D
TXN-2B4D74A2,4526.9,EUR,CUST-6889,2024-07-31 00:51:00,refunded,2011-CUST-FUNDS-EUR,2024-08-01 00:51:00,GL-4C035B54
TXN-3546C721,4994.64,USD,CUST-4029,2024-02-23 22:59:00,refunded,2011-CUST-FUNDS-EUR,2024-02-24 22:59:00,GL-C62B1865
TXN-77044A64,426.3,USD,CUST-2600,2024-12-04 09:36:00,settled,2011-CUST-FUNDS-EUR,2024-12-05 09:36:00,GL-965BC145
TXN-4ED96083,2074.52,USD,CUST-3589,2024-03-22 23:43:00,settled,2011-CUST-FUNDS-EUR,2024-03-23 23:43:00,GL-07C84038
TXN-9197B8DC,87.6,USD,CUST-7814,2024-02-09 06:33:00,refunded,2011-CUST-FUNDS-EUR,2024-02-10 06:33:00,GL-47C5DE16
TXN-D078ACC0,1679.85,GBP,CUST-7985,2024-07-25 01:10:00,settled,2011-CUST-FUNDS-EUR,2024-07-26 01:10:00,GL-71F3B8FC
TXN-4AC34F13,4277.31,USD,CUST-5088,2024-06-23 17:46:00,settled,2011-CUST-FUNDS-EUR,2024-06-24 17:46:00,GL-A8855AB1
TXN-9D46E815,4174.35,EUR,CUST-2367,2024-02-02 17:45:00,settled,2011-CUST-FUNDS-EUR,2024-02-03 17:45:00,GL-8C2393F9
TXN-FC60BC1D,4969.57,USD,CUST-5961,2024-06-22 01:05:00,settled,2011-CUST-FUNDS-EUR,2024-06-23 01:05:00,GL-0F15CCCB
TXN-EC5FB5F4,3734.34,USD,CUST-2843,2024-10-19 10:39:00,refunded,2011-CUST-FUNDS-EUR,2024-10-20 10:39:00,GL-A514E5D4
TXN-843C38DB,300.01,USD,CUST-8895,2024-07-26 19:49:00,settled,2011-CUST-FUNDS-EUR,2024-07-27 19:49:00,GL-A81283BA
TXN-3B14FBD4,3996.2,USD,CUST-9100,2024-09-05 19:27:00,refunded,2011-CUST-FUNDS-EUR,2024-09-06 19:27:00,GL-DFF05DB9
TXN-DF76E099,2009.55,USD,CUST-1932,2024-07-17 18:56:00,settled,2011-CUST-FUNDS-EUR,2024-07-18 18:56:00,GL-16F4AB7E
TXN-E2889460,3317.99,GBP,CUST-7799,2024-02-26 23:48:00,refunded,2011-CUST-FUNDS-EUR,2024-02-27 23:48:00,GL-3B9380E1
TXN-80D71466,1694.17,USD,CUST-2734,2024-09-22 05:31:00,refunded,2011-CUST-FUNDS-EUR,2024-09-23 05:31:00,GL-E5E9A5C8
TXN-C58F1441,555.76,USD,CUST-5916,2024-10-14 17:52:00,settled,2011-CUST-FUNDS-EUR,2024-10-15 17:52:00,GL-C75AC68B
TXN-0FC326B4,1919.59,USD,CUST-1345,2024-02-08 18:31:00,settled,2011-CUST-FUNDS-EUR,2024-02-09 18:31:00,GL-FD8FFAAD
TXN-1FD35F2C,1777.06,EUR,CUST-1688,2024-10-12 05:25:00,refunded,2011-CUST-FUNDS-EUR,2024-10-13 05:25:00,GL-3579666F
TXN-F70C8DA0,3692.7,EUR,CUST-6342,2024-01-24 08:17:00,settled,2011-CUST-FUNDS-EUR,2024-01-25 08:17:00,GL-B7655D38
TXN-7972EE41,466.13,USD,CUST-5571,2024-03-11 19:59:00,settled,2011-CUST-FUNDS-EUR,2024-03-12 19:59:00,GL-8A674496
TXN-1B8B4E7A,3831.11,EUR,CUST-9088,2024-11-18 00:33:00,failed,2011-CUST-FUNDS-EUR,2024-11-19 00:33:00,GL-5D70CA48
TXN-9FBE552B,312.32,USD,CUST-1714,2024-02-03 10:52:00,settled,2011-CUST-FUNDS-EUR,2024-02-04 10:52:00,GL-738BA8D6
TXN-056A1886,1144.38,GBP,CUST-7800,2024-03-31 13:32:00,settled,2011-CUST-FUNDS-EUR,2024-04-01 13:32:00,GL-DB724BBB
TXN-4B42BD6F,4390.05,EUR,CUST-1704,2024-05-30 04:16:00,settled,2011-CUST-FUNDS-EUR,2024-05-31 04:16:00,GL-D23AFC04
TXN-BFD1B8C6,2060.79,GBP,CUST-9272,2024-02-29 09:09:00,settled,2011-CUST-FUNDS-EUR,2024-03-01 09:09:00,GL-0C161342
TXN-3A402C04,2231.97,EUR,CUST-9830,2024-02-10 14:41:00,settled,2011-CUST-FUNDS-EUR,2024-02-11 14:41:00,GL-8AD83547
TXN-1205F051,230.02,GBP,CUST-2274,2024-05-15 07:27:00,settled,2011-CUST-FUNDS-EUR,2024-05-16 07:27:00,GL-F7F24E8D
TXN-E23B2E76,2888.14,USD,CUST-4696,2024-11-01 23:41:00,refunded,2011-CUST-FUNDS-EUR,2024-11-02 23:41:00,GL-50911C16
TXN-E00FAA61,1963.26,USD,CUST-1776,2024-06-09 08:07:00,refunded,2011-CUST-FUNDS-EUR,2024-06-10 08:07:00,GL-917FE114
TXN-EF8FC9BC,410.84,EUR,CUST-6699,2024-02-26 22:47:00,failed,2011-CUST-FUNDS-EUR,2024-02-27 22:47:00,GL-6EE565A1
TXN-F3936C06,4404.08,USD,CUST-8352,2024-08-30 17:16:00,settled,2011-CUST-FUNDS-EUR,2024-08-31 17:16:00,GL-3B3EA524
TXN-1211A91F,2539.45,USD,CUST-6940,2024-08-21 13:06:00,failed,2011-CUST-FUNDS-EUR,2024-08-22 13:06:00,GL-AF6261D7
TXN-007DE0DE,3129.41,EUR,CUST-8900,2024-01-24 13:27:00,refunded,2011-CUST-FUNDS-EUR,2024-01-25 13:27:00,GL-31A24E22
TXN-E34015C8,664.82,USD,CUST-3610,2024-03-31 17:48:00,settled,2011-CUST-FUNDS-EUR,2024-04-01 17:48:00,GL-37500C8F
TXN-B885072F,1503.97,USD,CUST-5242,2024-04-15 00:40:00,failed,2011-CUST-FUNDS-EUR,2024-04-16 00:40:00,GL-AB567E02
TXN-BA3C2BD5,3979.8,USD,CUST-6937,2024-03-22 14:11:00,settled,2011-CUST-FUNDS-EUR,2024-03-23 14:11:00,GL-2DC02A39
TXN-0EB8CCD9,3114.58,GBP,CUST-4638,2024-04-10 13:53:00,refunded,2011-CUST-FUNDS-EUR,2024-04-11 13:53:00,GL-47D7B35F
TXN-EF4F2AD6,4558.84,USD,CUST-1891,2024-09-25 21:36:00,settled,2011-CUST-FUNDS-EUR,2024-09-26 21:36:00,GL-D4926871
TXN-1899122A,861.18,USD,CUST-6657,2024-10-30 18:51:00,settled,2011-CUST-FUNDS-EUR,2024-10-31 18:51:00,GL-3A7D9DDF
TXN-EA8847C0,4042.59,EUR,CUST-7407,2024-10-29 23:54:00,failed,2011-CUST-FUNDS-EUR,2024-10-30 23:54:00,GL-C1BC66D5
TXN-B571E3CB,4944.93,GBP,CUST-1479,2024-02-16 05:42:00,settled,2011-CUST-FUNDS-EUR,2024-02-17 05:42:00,GL-C4C80C10
TXN-6EE5FB34,1717.79,EUR,CUST-3114,2024-02-01 17:13:00,refunded,2011-CUST-FUNDS-EUR,2024-02-02 17:13:00,GL-06F25F24
TXN-00BFD529,489.22,USD,CUST-9842,2024-01-20 04:22:00,refunded,2011-CUST-FUNDS-EUR,2024-01-21 04:22:00,GL-8DAB3122
TXN-675BC233,4120.77,USD,CUST-2144,2024-07-25 20:10:00,settled,2011-CUST-FUNDS-EUR,2024-07-26 20:10:00,GL-0A10D6F7
TXN-8BFE5F1E,3678.77,EUR,CUST-4947,2024-08-22 01:14:00,settled,2011-CUST-FUNDS-EUR,2024-08-23 01:14:00,GL-9BCE08C3
TXN-34CA275F,4636.12,GBP,CUST-6762,2024-11-14 03:20:00,settled,2011-CUST-FUNDS-EUR,2024-11-15 03:20:00,GL-1F868D68
TXN-134256D1,1963.21,EUR,CUST-2259,2024-08-11 22:26:00,settled,2011-CUST-FUNDS-EUR,2024-08-12 22:26:00,GL-25A78015
TXN-48FE7C72,4912.99,EUR,CUST-6688,2024-10-04 12:59:00,settled,2011-CUST-FUNDS-EUR,2024-10-05 12:59:00,GL-73ED8F95
TXN-B86BD959,1934.94,USD,CUST-3175,2024-07-03 07:55:00,refunded,2011-CUST-FUNDS-EUR,2024-07-04 07:55:00,GL-848D7DDC
TXN-8EE3C980,2572.03,USD,CUST-3364,2024-02-01 19:09:00,settled,2011-CUST-FUNDS-EUR,2024-02-02 19:09:00,GL-71F3FB8F
TXN-3FB4AF7C,1637.87,USD,CUST-6891,2024-01-24 17:58:00,settled,2011-CUST-FUNDS-EUR,2024-01-25 17:58:00,GL-71CDEDB4
TXN-42AD02C7,1942.18,USD,CUST-1300,2024-11-09 14:35:00,refunded,2011-CUST-FUNDS-EUR,2024-11-10 14:35:00,GL-0E18C476
TXN-0766C17E,4098.71,GBP,CUST-9159,2024-02-19 17:58:00,settled,2011-CUST-FUNDS-EUR,2024-02-20 17:58:00,GL-F1E70BC6
TXN-201931BE,3183.64,USD,CUST-2921,2024-01-29 01:40:00,settled,2011-CUST-FUNDS-EUR,2024-01-30 01:40:00,GL-4A5718FD
TXN-EE4EE372,2190.72,USD,CUST-9845,2024-05-29 16:18:00,settled,2011-CUST-FUNDS-EUR,2024-05-30 16:18:00,GL-6A85E3CC
TXN-50D9D799,4259.73,GBP,CUST-4791,2024-01-14 00:17:00,refunded,2011-CUST-FUNDS-EUR,2024-01-15 00:17:00,GL-00C376C0
TXN-CE76AAE8,319.27,USD,CUST-7784,2024-01-01 22:34:00,failed,2011-CUST-FUNDS-EUR,2024-01-02 22:34:00,GL-73A377B1
TXN-953A3313,2356.85,GBP,CUST-1087,2024-05-25 09:29:00,failed,2011-CUST-FUNDS-EUR,2024-05-26 09:29:00,GL-7B6B8B2A
TXN-70D696AB,4887.86,USD,CUST-4974,2024-01-30 08:30:00,settled,2011-CUST-FUNDS-EUR,2024-01-31 08:30:00,GL-1EE6F1A2
TXN-0042ED3C,641.18,GBP,CUST-1386,2024-03-22 14:27:00,settled,2011-CUST-FUNDS-EUR,2024-03-23 14:27:00,GL-6B91AB6C
TXN-D15137AF,1847.96,USD,CUST-1071,2024-12-17 01:20:00,settled,2011-CUST-FUNDS-EUR,2024-12-18 01:20:00,GL-6D608692
TXN-ADC08CC3,4486.56,USD,CUST-9936,2024-06-16 15:21:00,settled,2011-CUST-FUNDS-EUR,2024-06-17 15:21:00,GL-990AF080
TXN-E1DAF365,2416.16,GBP,CUST-9322,2024-01-01 17:18:00,settled,2011-CUST-FUNDS-EUR,2024-01-02 17:18:00,GL-E6017727
TXN-9466FAB9,2428.73,USD,CUST-7271,2024-03-22 16:10:00,failed,2011-CUST-FUNDS-EUR,2024-03-23 16:10:00,GL-D1DE2D6C
TXN-A287D10E,1634.26,USD,CUST-8281,2024-03-24 11:20:00,settled,2011-CUST-FUNDS-EUR,2024-03-25 11:20:00,GL-4B9D1518
TXN-FE5F220B,927.08,USD,CUST-3294,2024-10-01 11:04:00,settled,2011-CUST-FUNDS-EUR,2024-10-02 11:04:00,GL-AE27731A
TXN-2F00FB42,4212.64,USD,CUST-2918,2024-04-06 10:10:00,settled,2011-CUST-FUNDS-EUR,2024-04-07 10:10:00,GL-D0914144
TXN-9F475C6B,2345.89,USD,CUST-8171,2024-10-10 16:30:00,settled,2011-CUST-FUNDS-EUR,2024-10-11 16:30:00,GL-3AE24A12
TXN-F52FE8F3,77.16,USD,CUST-3000,2024-04-16 19:47:00,settled,2011-CUST-FUNDS-EUR,2024-04-17 19:47:00,GL-106E785A
TXN-D6740953,4387.43,USD,CUST-2438,2024-09-19 00:22:00,settled,2011-CUST-FUNDS-EUR,2024-09-20 00:22:00,GL-15AFA0A0
TXN-50AB70DF,4110.37,USD,CUST-3083,2024-01-12 22:59:00,settled,2011-CUST-FUNDS-EUR,2024-01-13 22:59:00,GL-A4FAE701
TXN-068709B1,2468.14,USD,CUST-5503,2024-07-10 02:21:00,refunded,2011-CUST-FUNDS-EUR,2024-07-11 02:21:00,GL-A4533AEA
TXN-8E6AAD9E,2906.58,USD,CUST-4543,2024-03-19 15:26:00,failed,2011-CUST-FUNDS-EUR,2024-03-20 15:26:00,GL-FCAB3D23
TXN-A2C4FFA7,735.54,EUR,CUST-5345,2024-08-17 07:32:00,refunded,2011-CUST-FUNDS-EUR,2024-08-18 07:32:00,GL-5A6A42A1
TXN-163D4F23,4188.45,USD,CUST-1688,2024-10-17 04:43:00,settled,2011-CUST-FUNDS-EUR,2024-10-18 04:43:00,GL-8881C463
TXN-2AD896CA,899.06,USD,CUST-1793,2024-07-11 01:23:00,refunded,2011-CUST-FUNDS-EUR,2024-07-12 01:23:00,GL-1077CCAC
TXN-6A8C492E,1001.49,USD,CUST-8191,2024-02-11 04:19:00,settled,2011-CUST-FUNDS-EUR,2024-02-12 04:19:00,GL-4432C063
TXN-C269D471,1025.89,USD,CUST-5867,2024-11-11 02:08:00,settled,2011-CUST-FUNDS-EUR,2024-11-12 02:08:00,GL-0B68C97A
TXN-9A85269D,2680.66,USD,CUST-4634,2024-08-08 12:37:00,settled,2011-CUST-FUNDS-EUR,2024-08-09 12:37:00,GL-24C4B559
TXN-3CB68509,4349.47,EUR,CUST-5873,2024-04-16 13:22:00,settled,2011-CUST-FUNDS-EUR,2024-04-17 13:22:00,GL-000AF6CD
TXN-9D0A60F3,429.35,USD,CUST-6162,2024-12-20 19:50:00,settled,2011-CUST-FUNDS-EUR,2024-12-21 19:50:00,GL-F58F8DC3
TXN-FDD7B2DE,1870.43,EUR,CUST-2922,2024-07-07 01:48:00,failed,2011-CUST-FUNDS-EUR,2024-07-08 01:48:00,GL-41115F15
TXN-6ADFCBE8,2922.46,USD,CUST-5809,2024-07-14 22:14:00,settled,2011-CUST-FUNDS-EUR,2024-07-15 22:14:00,GL-ABB2E8DE
TXN-C99D241D,2675.21,GBP,CUST-8846,2024-07-29 07:15:00,settled,2011-CUST-FUNDS-EUR,2024-07-30 07:15:00,GL-B79E3A29
TXN-04E856CB,652.35,USD,CUST-5607,2024-03-20 06:15:00,settled,2011-CUST-FUNDS-EUR,2024-03-21 06:15:00,GL-2001C8A1
TXN-CE9F7F5E,3460.59,GBP,CUST-4920,2024-02-23 21:36:00,refunded,2011-CUST-FUNDS-EUR,2024-02-24 21:36:00,GL-8FE330A2
TXN-B453A10B,30.3,USD,CUST-6314,2024-01-14 19:46:00,settled,2011-CUST-FUNDS-EUR,2024-01-15 19:46:00,GL-09603A91
TXN-E8C47F5A,2483.34,USD,CUST-1094,2024-01-13 09:15:00,failed,2011-CUST-FUNDS-EUR,2024-01-14 09:15:00,GL-2FC1DCD6
TXN-0B5334D2,4585.37,EUR,CUST-8024,2024-09-20 09:29:00,settled,2011-CUST-FUNDS-EUR,2024-09-21 09:29:00,GL-0C8C8AAD
TXN-2699621C,4060.79,USD,CUST-7368,2024-01-22 23:10:00,refunded,2011-CUST-FUNDS-EUR,2024-01-23 23:10:00,GL-E9E49254
TXN-CE3FBF73,1579.25,GBP,CUST-7856,2024-08-06 06:26:00,failed,2011-CUST-FUNDS-EUR,2024-08-07 06:26:00,GL-96212ED4
TXN-D891F323,154.43,USD,CUST-8954,2024-04-09 16:03:00,failed,2011-CUST-FUNDS-EUR,2024-04-10 16:03:00,GL-205C3D41
TXN-79BC1454,3875.4,USD,CUST-4297,2024-04-07 01:36:00,refunded,2011-CUST-FUNDS-EUR,2024-04-08 01:36:00,GL-6229F039
TXN-DE410CA2,157.42,GBP,CUST-9880,2024-03-27 09:29:00,refunded,2011-CUST-FUNDS-EUR,2024-03-28 09:29:00,GL-32238361
TXN-15D2A932,261.38,EUR,CUST-6929,2024-02-20 16:44:00,refunded,2011-CUST-FUNDS-EUR,2024-02-21 16:44:00,GL-E0FFD6BA
TXN-FF1DF6B4,701.66,USD,CUST-9306,2024-12-04 20:56:00,refunded,2011-CUST-FUNDS-EUR,2024-12-05 20:56:00,GL-DAC5313D
TXN-F451A58D,4199.08,EUR,CUST-8543,2024-09-27 21:11:00,failed,2011-CUST-FUNDS-EUR,2024-09-28 21:11:00,GL-3DE67F8B
TXN-1D9194C3,3248.09,USD,CUST-7940,2024-10-05 18:24:00,settled,2011-CUST-FUNDS-EUR,2024-10-06 18:24:00,GL-42168E29
TXN-C9917233,78.72,EUR,CUST-9260,2024-12-14 16:04:00,settled,2011-CUST-FUNDS-EUR,2024-12-15 16:04:00,GL-9C475E01
TXN-7EAE9A04,2436.85,USD,CUST-6104,2024-03-24 11:10:00,failed,2011-CUST-FUNDS-EUR,2024-03-25 11:10:00,GL-CD9BB093
TXN-055AC16D,3363.2,EUR,CUST-6284,2024-09-14 00:27:00,failed,2011-CUST-FUNDS-EUR,2024-09-15 00:27:00,GL-C27D500B
TXN-8BED6A43,3883.45,EUR,CUST-3198,2024-03-21 20:18:00,settled,2011-CUST-FUNDS-EUR,2024-03-22 20:18:00,GL-7F9B0DF4
TXN-56F1C9AC,3332.47,GBP,CUST-8476,2024-11-05 14:00:00,settled,2011-CUST-FUNDS-EUR,2024-11-06 14:00:00,GL-C55768B0
TXN-D76AEB09,625.32,GBP,CUST-2020,2024-09-28 06:16:00,failed,2011-CUST-FUNDS-EUR,2024-09-29 06:16:00,GL-75D20A05
TXN-3256ECF5,3627.15,GBP,CUST-9946,2024-06-26 23:16:00,settled,2011-CUST-FUNDS-EUR,2024-06-27 23:16:00,GL-9434C775
TXN-B40C8960,4542.56,EUR,CUST-1729,2024-05-19 17:15:00,settled,2011-CUST-FUNDS-EUR,2024-05-20 17:15:00,GL-54566B5A
TXN-3F906775,1282.34,USD,CUST-9834,2024-07-12 22:29:00,settled,2011-CUST-FUNDS-EUR,2024-07-13 22:29:00,GL-FE10F77F
TXN-67ECC06A,1940.58,USD,CUST-2637,2024-04-20 02:42:00,failed,2011-CUST-FUNDS-EUR,2024-04-21 02:42:00,GL-0CB1BC57
TXN-1B69C8DF,3441.84,EUR,CUST-7922,2024-07-31 09:03:00,settled,2011-CUST-FUNDS-EUR,2024-08-01 09:03:00,GL-CE2939C7
TXN-ECC35BCD,4610.28,GBP,CUST-8807,2024-11-21 21:19:00,settled,2011-CUST-FUNDS-EUR,2024-11-22 21:19:00,GL-8BC77AB7
TXN-FF526058,3205.32,GBP,CUST-9170,2024-10-11 00:53:00,settled,2011-CUST-FUNDS-EUR,2024-10-12 00:53:00,GL-282AF919
TXN-A1EAB700,2231.21,USD,CUST-6479,2024-12-27 07:28:00,settled,2011-CUST-FUNDS-EUR,2024-12-28 07:28:00,GL-67E8EF21
TXN-23711704,642.35,GBP,CUST-9642,2024-09-11 00:18:00,settled,2011-CUST-FUNDS-EUR,2024-09-12 00:18:00,GL-6ADDBE0D
TXN-D6A62BBE,1674.83,USD,CUST-8972,2024-10-03 20:06:00,settled,2011-CUST-FUNDS-EUR,2024-10-04 20:06:00,GL-0B1B015D
TXN-41F74864,3162.38,EUR,CUST-4281,2024-02-09 09:52:00,settled,2011-CUST-FUNDS-EUR,2024-02-10 09:52:00,GL-3A69A0EC
TXN-86F1EF06,4865.63,USD,CUST-8831,2024-12-08 10:24:00,settled,2011-CUST-FUNDS-EUR,2024-12-09 10:24:00,GL-24C14AD2
TXN-3EFD0EC5,1357.8,GBP,CUST-5514,2024-05-09 07:12:00,settled,2011-CUST-FUNDS-EUR,2024-05-10 07:12:00,GL-B62620B8
TXN-25BB8D3C,2488.93,GBP,CUST-3605,2024-08-18 07:46:00,settled,2011-CUST-FUNDS-EUR,2024-08-19 07:46:00,GL-AAD598AD
TXN-B2380ED1,1765.77,GBP,CUST-8824,2024-07-28 13:08:00,settled,2011-CUST-FUNDS-EUR,2024-07-29 13:08:00,GL-D7E88DA6
TXN-5553577A,2644.11,USD,CUST-8217,2024-09-23 08:45:00,refunded,2011-CUST-FUNDS-EUR,2024-09-24 08:45:00,GL-110DC149
TXN-5C019904,1272.8,USD,CUST-2883,2024-06-19 14:28:00,settled,2011-CUST-FUNDS-EUR,2024-06-20 14:28:00,GL-9A7A2CF2
TXN-A1522C33,2559.88,USD,CUST-8003,2024-06-24 20:08:00,settled,2011-CUST-FUNDS-EUR,2024-06-25 20:08:00,GL-846592F3
TXN-00E829FC,2015.48,USD,CUST-3927,2024-10-20 19:03:00,refunded,2011-CUST-FUNDS-EUR,2024-10-21 19:03:00,GL-E4445A20
TXN-E87CC0FD,818.47,EUR,CUST-8736,2024-11-11 08:02:00,refunded,2011-CUST-FUNDS-EUR,2024-11-12 08:02:00,GL-70B67806
TXN-5179529C,3334.37,USD,CUST-6151,2024-05-13 03:14:00,failed,2011-CUST-FUNDS-EUR,2024-05-14 03:14:00,GL-E1C90E31
