transaction_id,amount,currency,customer_id,created_at,status,adyen_psp_reference,merchant_account,value_in_cents,booking_date
TXN-198C8454,761.95,EUR,CUST-7912,2024-03-31 04:51:00,settled,ADYEN-612872,MerchantAccountUSD,76195,2024-04-01 04:51:00
TXN-D6B20636,788.71,GBP,CUST-9313,2024-06-18 20:45:00,settled,ADYEN-158806,MerchantAccountUSD,78871,2024-06-19 20:45:00
TXN-DA129E55,2741.91,EUR,CUST-9166,2024-05-07 16:12:00,refunded,ADYEN-276748,MerchantAccountUSD,274191,2024-05-08 16:12:00
TXN-7B751F6A,1482.29,GBP,CUST-6760,2024-04-27 18:02:00,refunded,ADYEN-216112,MerchantAccountUSD,148229,2024-04-28 18:02:00
TXN-31125756,1509.99,GBP,CUST-5807,2024-12-03 17:28:00,settled,ADYEN-212522,MerchantAccountUSD,150999,2024-12-04 17:28:00
TXN-EE856603,588.89,USD,CUST-9204,2024-06-08 11:56:00,settled,ADYEN-531706,MerchantAccountUSD,58889,2024-06-09 11:56:00
TXN-C76BF599,1249.18,EUR,CUST-5660,2024-04-13 19:59:00,settled,ADYEN-669268,MerchantAccountUSD,124918,2024-04-14 19:59:00
TXN-367C7FF6,4435.71,USD,CUST-2667,2024-08-01 09:17:00,failed,ADYEN-885363,MerchantAccountUSD,443571,2024-08-02 09:17:00
TXN-FE36526E,1863.43,GBP,CUST-2336,2024-10-28 10:36:00,refunded,ADYEN-509448,MerchantAccountUSD,186343,2024-10-29 10:36:00
TXN-7A57A3C3,3281.06,USD,CUST-2114,2024-03-13 02:42:00,failed,ADYEN-521922,MerchantAccountUSD,328106,2024-03-14 02:42:00
TXN-92B0E9EE,2464.18,USD,CUST-4678,2024-02-22 09:22:00,settled,ADYEN-796624,MerchantAccountUSD,246417,2024-02-23 09:22:00
TXN-8E6EEE80,826.03,USD,CUST-3677,2024-07-24 08:37:00,refunded,ADYEN-957911,MerchantAccountUSD,82603,2024-07-25 08:37:00
TXN-6CA5295C,4968.7,USD,CUST-9989,2024-05-18 14:40:00,settled,ADYEN-145439,MerchantAccountUSD,496870,2024-05-19 14:40:00
TXN-7C76B486,4859.72,USD,CUST-9317,2024-02-24 20:19:00,failed,ADYEN-268514,MerchantAccountUSD,485972,2024-02-25 20:19:00
TXN-EFA7ADAC,4895.45,USD,CUST-2518,2024-10-03 23:52:00,settled,ADYEN-957767,MerchantAccountUSD,489545,2024-10-04 23:52:00
TXN-8A5CC6C3,2873.15,GBP,CUST-3042,2024-12-03 06:03:00,settled,ADYEN-665143,MerchantAccountUSD,287315,2024-12-04 06:03:00
TXN-A65C9749,3130.62,GBP,CUST-2974,2024-11-24 18:31:00,failed,ADYEN-738854,MerchantAccountUSD,313062,2024-11-25 18:31:00
TXN-2A4827C8,3051.9,USD,CUST-1513,2024-12-05 06:49:00,settled,ADYEN-799574,MerchantAccountUSD,305190,2024-12-06 06:49:00
TXN-9E8AA53E,190.55,USD,CUST-6505,2024-03-02 18:06:00,failed,ADYEN-834576,MerchantAccountUSD,19055,2024-03-03 18:06:00
TXN-1BE7D591,3635.97,USD,CUST-7233,2024-08-25 09:29:00,settled,ADYEN-290783,MerchantAccountUSD,363597,2024-08-26 09:29:00
TXN-8186CCF3,2919.3,USD,CUST-3235,2024-07-31 19:53:00,settled,ADYEN-650148,MerchantAccountUSD,291930,2024-08-01 19:53:00
TXN-448C3364,4576.85,GBP,CUST-5610,2024-05-16 17:23:00,failed,ADYEN-993577,MerchantAccountUSD,457685,2024-05-17 17:23:00
TXN-F07B7491,1432.86,USD,CUST-1225,2024-06-29 16:52:00,settled,ADYEN-198265,MerchantAccountUSD,143286,2024-06-30 16:52:00
TXN-86F433CB,1458.88,USD,CUST-8443,2024-11-29 14:58:00,refunded,ADYEN-369807,MerchantAccountUSD,145888,2024-11-30 14:58:00
TXN-4926B140,1789.04,GBP,CUST-8949,2024-08-22 15:07:00,settled,ADYEN-744408,MerchantAccountUSD,178904,2024-08-23 15:07:00
TXN-A56D13DB,1694.27,GBP,CUST-9758,2024-08-26 16:07:00,refunded,ADYEN-630465,MerchantAccountUSD,169427,2024-08-27 16:07:00
TXN-0B8AD1BD,673.43,GBP,CUST-5173,2024-06-23 17:44:00,settled,ADYEN-735401,MerchantAccountUSD,67343,2024-06-24 17:44:00
TXN-58B1DE14,393.35,USD,CUST-9885,2024-10-01 13:21:00,settled,ADYEN-512988,MerchantAccountUSD,39335,2024-10-02 13:21:00
TXN-FF1DF6B4,701.66,USD,CUST-9306,2024-12-04 20:56:00,refunded,ADYEN-466858,MerchantAccountUSD,70166,2024-12-05 20:56:00
TXN-EBF20899,4942.31,USD,CUST-1443,2024-01-26 23:43:00,failed,ADYEN-555607,MerchantAccountUSD,494231,2024-01-27 23:43:00
TXN-B9FB9479,1388.69,USD,CUST-5073,2024-11-05 22:34:00,settled,ADYEN-789038,MerchantAccountUSD,138869,2024-11-06 22:34:00
TXN-EF1AC791,4780.06,USD,CUST-8109,2024-04-14 22:43:00,settled,ADYEN-718111,MerchantAccountUSD,478006,2024-04-15 22:43:00
TXN-555338DF,1072.49,EUR,CUST-5597,2024-04-11 21:49:00,settled,ADYEN-794006,MerchantAccountUSD,107249,2024-04-12 21:49:00
TXN-64DE92BA,717.75,USD,CUST-8775,2024-08-07 10:01:00,settled,ADYEN-994047,MerchantAccountUSD,71775,2024-08-08 10:01:00
TXN-90EED81A,1107.07,USD,CUST-3568,2024-11-22 19:57:00,settled,ADYEN-199087,MerchantAccountUSD,110707,2024-11-23 19:57:00
TXN-D845FD37,1380.16,EUR,CUST-6009,2024-07-07 19:49:00,refunded,ADYEN-966775,MerchantAccountUSD,138016,2024-07-08 19:49:00
TXN-A5940075,3012.05,EUR,CUST-8664,2024-07-18 14:34:00,settled,ADYEN-848402,MerchantAccountUSD,301205,2024-07-19 14:34:00
TXN-47E34970,832.77,EUR,CUST-1313,2024-04-26 07:46:00,settled,ADYEN-605652,MerchantAccountUSD,83277,2024-04-27 07:46:00
TXN-813AEFC4,4779.46,USD,CUST-4116,2024-07-22 15:43:00,failed,ADYEN-678740,MerchantAccountUSD,477946,2024-07-23 15:43:00
TXN-DF7DC4B3,3623.66,GBP,CUST-8558,2024-08-02 01:39:00,refunded,ADYEN-215751,MerchantAccountUSD,362366,2024-08-03 01:39:00
TXN-33AAEAC9,4565.22,USD,CUST-6564,2024-11-11 15:47:00,settled,ADYEN-902591,MerchantAccountUSD,456522,2024-11-12 15:47:00
TXN-598C40F0,2170.52,USD,CUST-4444,2024-01-26 22:05:00,refunded,ADYEN-483611,MerchantAccountUSD,217052,2024-01-27 22:05:00
TXN-83ACE9A7,4800.97,GBP,CUST-7272,2024-03-18 09:10:00,refunded,ADYEN-370698,MerchantAccountUSD,480097,2024-03-19 09:10:00
TXN-BA96FC61,4641.55,EUR,CUST-3852,2024-09-12 18:51:00,refunded,ADYEN-808575,MerchantAccountUSD,464155,2024-09-13 18:51:00
TXN-4F273DBE,3931.9,GBP,CUST-5346,2024-01-26 23:20:00,failed,ADYEN-886448,MerchantAccountUSD,393190,2024-01-27 23:20:00
TXN-3E44BDE6,4541.4,USD,CUST-7130,2024-01-26 20:56:00,settled,ADYEN-679203,MerchantAccountUSD,454139,2024-01-27 20:56:00
TXN-5CFC7A1C,4192.54,USD,CUST-5483,2024-03-22 01:09:00,settled,ADYEN-832623,MerchantAccountUSD,419254,2024-03-23 01:09:00
TXN-5773C91F,577.95,EUR,CUST-2816,2024-05-25 21:43:00,failed,ADYEN-297173,MerchantAccountUSD,57795,2024-05-26 21:43:00
TXN-8829B51B,3632.15,EUR,CUST-6767,2024-08-13 13:53:00,settled,ADYEN-502575,MerchantAccountUSD,363215,2024-08-14 13:53:00
TXN-D1EE4F93,2268.14,USD,CUST-5885,2024-02-24 12:17:00,failed,ADYEN-942179,MerchantAccountUSD,226814,2024-02-25 12:17:00
TXN-2AF4C970,3169.82,USD,CUST-9015,2024-11-04 02:53:00,settled,ADYEN-190935,MerchantAccountUSD,316982,2024-11-05 02:53:00
TXN-4BDA6BEF,912.42,GBP,CUST-3712,2024-08-12 01:26:00,settled,ADYEN-876338,MerchantAccountUSD,91242,2024-08-13 01:26:00
TXN-3EB41D22,195.26,EUR,CUST-1389,2024-02-04 10:43:00,settled,ADYEN-918982,MerchantAccountUSD,19526,2024-02-05 10:43:00
TXN-A30C722C,128.44,USD,CUST-8335,2024-01-24 04:33:00,settled,ADYEN-172292,MerchantAccountUSD,12844,2024-01-25 04:33:00
TXN-A84D055D,3717.62,GBP,CUST-6844,2024-10-05 09:41:00,settled,ADYEN-431277,MerchantAccountUSD,371762,2024-10-06 09:41:00
TXN-F0F35CEF,505.81,USD,CUST-4659,2024-12-16 13:36:00,settled,ADYEN-353022,MerchantAccountUSD,50581,2024-12-17 13:36:00
TXN-C8D9C03C,733.55,USD,CUST-5367,2024-12-13 08:40:00,failed,ADYEN-684812,MerchantAccountUSD,73355,2024-12-14 08:40:00
TXN-DC65FAE6,4333.11,USD,CUST-7558,2024-12-20 06:29:00,refunded,ADYEN-331126,MerchantAccountUSD,433310,2024-12-21 06:29:00
TXN-FF40E0A7,4001.59,GBP,CUST-6805,2024-02-19 00:34:00,settled,ADYEN-333370,MerchantAccountUSD,400159,2024-02-20 00:34:00
TXN-D61AA19B,1475.85,USD,CUST-6255,2024-05-06 22:10:00,failed,ADYEN-496206,MerchantAccountUSD,147585,2024-05-07 22:10:00
TXN-5270AAF2,488.5,EUR,CUST-1175,2024-05-18 14:03:00,settled,ADYEN-507498,MerchantAccountUSD,48850,2024-05-19 14:03:00
TXN-0F25F126,461.95,GBP,CUST-9843,2024-09-14 07:28:00,settled,ADYEN-898842,MerchantAccountUSD,46195,2024-09-15 07:28:00
TXN-4954697A,3703.66,USD,CUST-3792,2024-03-25 09:40:00,settled,ADYEN-770391,MerchantAccountUSD,370366,2024-03-26 09:40:00
TXN-F6003A7D,3153.29,USD,CUST-1879,2024-05-04 00:52:00,settled,ADYEN-989641,MerchantAccountUSD,315329,2024-05-05 00:52:00
TXN-9516EC20,3781.51,EUR,CUST-2054,2024-02-01 19:16:00,settled,ADYEN-910895,MerchantAccountUSD,378151,2024-02-02 19:16:00
TXN-7DADF4DE,2983.11,USD,CUST-2745,2024-02-14 03:58:00,settled,ADYEN-420451,MerchantAccountUSD,298311,2024-02-15 03:58:00
TXN-F14C3592,3640.29,USD,CUST-8365,2024-08-25 01:17:00,failed,ADYEN-398746,MerchantAccountUSD,364029,2024-08-26 01:17:00
TXN-FD84BA3D,1210.09,USD,CUST-6505,2024-02-07 13:47:00,refunded,ADYEN-718982,MerchantAccountUSD,121008,2024-02-08 13:47:00
TXN-1B366B6A,1882.67,GBP,CUST-3157,2024-07-12 19:54:00,settled,ADYEN-306276,MerchantAccountUSD,188267,2024-07-13 19:54:00
TXN-9631F078,2501.9,EUR,CUST-7576,2024-10-27 22:57:00,settled,ADYEN-396474,MerchantAccountUSD,250190,2024-10-28 22:57:00
TXN-3833B194,4083.72,USD,CUST-7974,2024-05-28 12:46:00,settled,ADYEN-588979,MerchantAccountUSD,408372,2024-05-29 12:46:00
TXN-FDCD1AF2,2721.8,USD,CUST-2221,2024-06-12 14:27:00,settled,ADYEN-834975,MerchantAccountUSD,272180,2024-06-13 14:27:00
TXN-25073F98,1474.79,USD,CUST-1036,2024-11-19 18:25:00,settled,ADYEN-395675,MerchantAccountUSD,147479,2024-11-20 18:25:00
TXN-78FD733E,1217.55,GBP,CUST-1988,2024-12-26 00:40:00,settled,ADYEN-339818,MerchantAccountUSD,121755,2024-12-27 00:40:00
TXN-3D4360D7,3664.88,GBP,CUST-6084,2024-06-16 04:49:00,settled,ADYEN-154994,MerchantAccountUSD,366488,2024-06-17 04:49:00
TXN-C9C99B36,2311.82,USD,CUST-1602,2024-02-10 01:37:00,settled,ADYEN-344087,MerchantAccountUSD,231182,2024-02-11 01:37:00
TXN-B751FE87,4326.23,EUR,CUST-4547,2024-01-20 02:16:00,failed,ADYEN-408752,MerchantAccountUSD,432622,2024-01-21 02:16:00
TXN-85B95A5B,3626.61,GBP,CUST-2292,2024-08-22 09:13:00,settled,ADYEN-774199,MerchantAccountUSD,362661,2024-08-23 09:13:00
TXN-44AA02EE,3394.2,USD,CUST-5299,2024-06-12 14:22:00,refunded,ADYEN-248589,MerchantAccountUSD,339420,2024-06-13 14:22:00
TXN-D897605C,2448.61,USD,CUST-1505,2024-04-22 09:02:00,settled,ADYEN-551115,MerchantAccountUSD,244861,2024-04-23 09:02:00
TXN-3437364D,236.58,GBP,CUST-8173,2024-05-15 13:32:00,failed,ADYEN-588293,MerchantAccountUSD,23658,2024-05-16 13:32:00
TXN-7836C0C5,4603.77,USD,CUST-7265,2024-01-13 23:46:00,settled,ADYEN-673833,MerchantAccountUSD,460377,2024-01-14 23:46:00
TXN-9673CAD9,377.15,USD,CUST-5299,2024-09-27 03:31:00,refunded,ADYEN-883464,MerchantAccountUSD,37715,2024-09-28 03:31:00
TXN-D6117819,4941.04,GBP,CUST-1003,2024-04-08 05:57:00,refunded,ADYEN-914083,MerchantAccountUSD,494104,2024-04-09 05:57:00
TXN-C924F20B,4016.68,USD,CUST-9813,2024-10-21 08:44:00,refunded,ADYEN-381272,MerchantAccountUSD,401668,2024-10-22 08:44:00
TXN-B3B92E4F,3476.71,GBP,CUST-3950,2024-07-15 20:25:00,settled,ADYEN-951728,MerchantAccountUSD,347671,2024-07-16 20:25:00
TXN-F876FD5F,4763.38,USD,CUST-8051,2024-03-01 12:28:00,settled,ADYEN-457741,MerchantAccountUSD,476338,2024-03-02 12:28:00
TXN-EE042D41,859.37,USD,CUST-8342,2024-01-12 09:45:00,settled,ADYEN-940237,MerchantAccountUSD,85937,2024-01-13 09:45:00
TXN-C14D8BF5,425.39,USD,CUST-4129,2024-02-19 11:29:00,failed,ADYEN-514952,MerchantAccountUSD,42539,2024-02-20 11:29:00
TXN-72944551,2470.13,USD,CUST-5288,2024-04-01 02:19:00,settled,ADYEN-555338,MerchantAccountUSD,247013,2024-04-02 02:19:00
TXN-73C40F19,3622.28,USD,CUST-2479,2024-12-30 05:59:00,settled,ADYEN-867400,MerchantAccountUSD,362228,2024-12-31 05:59:00
TXN-ABB7FDE9,1993.07,USD,CUST-1864,2024-03-13 01:52:00,settled,ADYEN-167659,MerchantAccountUSD,199307,2024-03-14 01:52:00
TXN-0D24A1E3,1559.53,GBP,CUST-5853,2024-10-13 17:11:00,refunded,ADYEN-214223,MerchantAccountUSD,155953,2024-10-14 17:11:00
TXN-B5C1B782,2917.67,USD,CUST-2651,2024-04-10 06:45:00,settled,ADYEN-904726,MerchantAccountUSD,291767,2024-04-11 06:45:00
TXN-C9DB42CF,3613.34,EUR,CUST-1330,2024-01-08 23:53:00,failed,ADYEN-445075,MerchantAccountUSD,361334,2024-01-09 23:53:00
TXN-8BAF373B,2443.03,USD,CUST-9348,2024-08-28 15:10:00,settled,ADYEN-467135,MerchantAccountUSD,244303,2024-08-29 15:10:00
TXN-957992A0,2498.17,GBP,CUST-7598,2024-06-08 23:43:00,settled,ADYEN-518328,MerchantAccountUSD,249817,2024-06-09 23:43:00
TXN-23AF9DA3,4651.83,USD,CUST-8331,2024-03-08 10:18:00,settled,ADYEN-689579,MerchantAccountUSD,465183,2024-03-09 10:18:00
TXN-8BEF6DB2,3311.99,USD,CUST-2864,2024-06-14 16:19:00,settled,ADYEN-776497,MerchantAccountUSD,331199,2024-06-15 16:19:00
TXN-C9F87ED9,4974.56,GBP,CUST-1227,2024-02-18 08:11:00,refunded,ADYEN-180864,MerchantAccountUSD,497456,2024-02-19 08:11:00
TXN-2C0C0EFB,2460.1,GBP,CUST-8549,2024-02-06 10:59:00,refunded,ADYEN-528930,MerchantAccountUSD,246010,2024-02-07 10:59:00
TXN-FCC8E092,3952.79,EUR,CUST-5630,2024-10-21 10:40:00,settled,ADYEN-103513,MerchantAccountUSD,395279,2024-10-22 10:40:00
TXN-3AAB46E3,1235.1,USD,CUST-6812,2024-01-23 19:52:00,refunded,ADYEN-725217,MerchantAccountUSD,123509,2024-01-24 19:52:00
TXN-D8B16D60,149.18,GBP,CUST-5238,2024-05-03 09:46:00,refunded,ADYEN-501488,MerchantAccountUSD,14918,2024-05-04 09:46:00
TXN-13EC78D0,2680.97,USD,CUST-7293,2024-11-22 18:15:00,settled,ADYEN-422302,MerchantAccountUSD,268097,2024-11-23 18:15:00
TXN-0514267E,3764.8,USD,CUST-1049,2024-10-19 08:53:00,settled,ADYEN-804392,MerchantAccountUSD,376480,2024-10-20 08:53:00
TXN-56AA5DAE,850.2,USD,CUST-5740,2024-10-20 08:54:00,failed,ADYEN-160330,MerchantAccountUSD,85020,2024-10-21 08:54:00
TXN-D8095636,4620.19,USD,CUST-4052,2024-05-10 10:51:00,refunded,ADYEN-488037,MerchantAccountUSD,462018,2024-05-11 10:51:00
TXN-4807C1D8,3975.53,GBP,CUST-9188,2024-06-09 20:15:00,settled,ADYEN-560047,MerchantAccountUSD,397553,2024-06-10 20:15:00
TXN-2ABB226D,1587.84,USD,CUST-7726,2024-04-26 16:20:00,refunded,ADYEN-636232,MerchantAccountUSD,158784,2024-04-27 16:20:00
TXN-A290A2C3,3438.08,USD,CUST-8291,2024-04-16 12:51:00,failed,ADYEN-617357,MerchantAccountUSD,343808,2024-04-17 12:51:00
TXN-818275FA,1163.13,GBP,CUST-6406,2024-04-29 09:35:00,settled,ADYEN-990580,MerchantAccountUSD,116313,2024-04-30 09:35:00
TXN-307F93E3,4478.63,GBP,CUST-3284,2024-01-22 03:06:00,settled,ADYEN-548588,MerchantAccountUSD,447863,2024-01-23 03:06:00
TXN-00056181,949.82,USD,CUST-5530,2024-06-19 05:47:00,settled,ADYEN-537795,MerchantAccountUSD,94982,2024-06-20 05:47:00
TXN-25A7A802,4426.25,USD,CUST-7450,2024-05-15 23:21:00,failed,ADYEN-128798,MerchantAccountUSD,442625,2024-05-16 23:21:00
TXN-C93DB809,49.29,EUR,CUST-7810,2024-09-10 23:37:00,failed,ADYEN-899460,MerchantAccountUSD,4929,2024-09-11 23:37:00
TXN-49FE192D,928.54,EUR,CUST-8126,2024-08-15 16:53:00,failed,ADYEN-910542,MerchantAccountUSD,92854,2024-08-16 16:53:00
TXN-98B29260,3385.67,USD,CUST-6250,2024-02-01 00:37:00,settled,ADYEN-867603,MerchantAccountUSD,338567,2024-02-02 00:37:00
TXN-C02C526F,4705.38,USD,CUST-5931,2024-06-11 09:13:00,settled,ADYEN-179838,MerchantAccountUSD,470538,2024-06-12 09:13:00
TXN-15509182,3429.34,GBP,CUST-5560,2024-10-19 10:16:00,settled,ADYEN-593887,MerchantAccountUSD,342934,2024-10-20 10:16:00
TXN-C17513D5,4472.41,GBP,CUST-5502,2024-07-27 23:31:00,refunded,ADYEN-671351,MerchantAccountUSD,447241,2024-07-28 23:31:00
TXN-41B49E71,4257.41,GBP,CUST-9344,2024-12-22 21:26:00,settled,ADYEN-265231,MerchantAccountUSD,425741,2024-12-23 21:26:00
TXN-41CE46EE,4208.07,EUR,CUST-8361,2024-04-26 03:08:00,failed,ADYEN-808897,MerchantAccountUSD,420807,2024-04-27 03:08:00
TXN-F511AF0A,311.71,USD,CUST-5597,2024-02-03 07:01:00,settled,ADYEN-753001,MerchantAccountUSD,31170,2024-02-04 07:01:00
TXN-9AB71AD8,2782.67,USD,CUST-5740,2024-02-17 03:08:00,failed,ADYEN-499361,MerchantAccountUSD,278267,2024-02-18 03:08:00
TXN-3113854A,717.27,USD,CUST-7636,2024-02-11 09:55:00,refunded,ADYEN-994677,MerchantAccountUSD,71727,2024-02-12 09:55:00
TXN-2BFBD4FA,1912.81,EUR,CUST-9084,2024-02-01 20:56:00,refunded,ADYEN-200589,MerchantAccountUSD,191281,2024-02-02 20:56:00
TXN-4CA98CD7,1555.69,EUR,CUST-3601,2024-11-05 18:19:00,failed,ADYEN-998290,MerchantAccountUSD,155569,2024-11-06 18:19:00
TXN-8B0387FF,896.4,GBP,CUST-9005,2024-01-14 05:12:00,settled,ADYEN-398074,MerchantAccountUSD,89640,2024-01-15 05:12:00
TXN-20B666F8,1363.69,EUR,CUST-1136,2024-02-04 12:42:00,settled,ADYEN-885382,MerchantAccountUSD,136369,2024-02-05 12:42:00
TXN-5CAA4D3E,4379.35,GBP,CUST-4378,2024-11-16 03:39:00,failed,ADYEN-758874,MerchantAccountUSD,437935,2024-11-17 03:39:00
TXN-3D670598,3407.95,EUR,CUST-6196,2024-10-06 04:21:00,settled,ADYEN-593953,MerchantAccountUSD,340795,2024-10-07 04:21:00
TXN-305FA570,2769.36,USD,CUST-2754,2024-05-06 08:08:00,refunded,ADYEN-338573,MerchantAccountUSD,276936,2024-05-07 08:08:00
TXN-877A7196,2723.34,GBP,CUST-3944,2024-11-15 21:03:00,failed,ADYEN-117876,MerchantAccountUSD,272334,2024-11-16 21:03:00
TXN-308EB182,3730.71,USD,CUST-3160,2024-01-08 08:51:00,settled,ADYEN-574453,MerchantAccountUSD,373071,2024-01-09 08:51:00
TXN-413EC3EC,3286.31,USD,CUST-9007,2024-09-28 03:46:00,settled,ADYEN-406566,MerchantAccountUSD,328631,2024-09-29 03:46:00
TXN-E2099FE0,805.85,EUR,CUST-6845,2024-11-12 22:28:00,settled,ADYEN-667511,MerchantAccountUSD,80585,2024-11-13 22:28:00
TXN-B768CA81,860.92,USD,CUST-6323,2024-04-11 22:09:00,settled,ADYEN-854358,MerchantAccountUSD,86092,2024-04-12 22:09:00
TXN-4FF819D8,2673.82,USD,CUST-2799,2024-03-14 21:03:00,refunded,ADYEN-129867,MerchantAccountUSD,267382,2024-03-15 21:03:00
TXN-A5FF93C4,1170.05,USD,CUST-6946,2024-01-19 12:50:00,refunded,ADYEN-256691,MerchantAccountUSD,117005,2024-01-20 12:50:00
TXN-9486BEA2,2583.6,GBP,CUST-9602,2024-11-25 21:05:00,settled,ADYEN-578561,MerchantAccountUSD,258360,2024-11-26 21:05:00
TXN-AFD83F65,156.36,USD,CUST-5744,2024-06-01 01:41:00,refunded,ADYEN-727639,MerchantAccountUSD,15636,2024-06-02 01:41:00
TXN-B0FC63E3,953.5,USD,CUST-3835,2024-06-08 05:06:00,failed,ADYEN-622210,MerchantAccountUSD,95350,2024-06-09 05:06:00
TXN-481B2B76,4793.36,USD,CUST-4801,2024-10-14 16:47:00,settled,ADYEN-866197,MerchantAccountUSD,479335,2024-10-15 16:47:00
TXN-6837B564,4321.08,USD,CUST-4698,2024-10-20 03:58:00,failed,ADYEN-847250,MerchantAccountUSD,432108,2024-10-21 03:58:00
TXN-1B0C7694,790.11,USD,CUST-1181,2024-12-24 10:05:00,settled,ADYEN-833863,MerchantAccountUSD,79011,2024-12-25 10:05:00
TXN-185C00B7,2548.78,EUR,CUST-4945,2024-04-16 09:48:00,settled,ADYEN-240350,MerchantAccountUSD,254878,2024-04-17 09:48:00
TXN-1D5A9561,557.96,USD,CUST-6976,2024-07-31 21:26:00,settled,ADYEN-620326,MerchantAccountUSD,55796,2024-08-01 21:26:00
TXN-F00BA493,2989.4,USD,CUST-4070,2024-12-04 01:26:00,failed,ADYEN-312140,MerchantAccountUSD,298940,2024-12-05 01:26:00
TXN-39DD8DBA,3689.78,EUR,CUST-8867,2024-05-28 09:31:00,settled,ADYEN-113137,MerchantAccountUSD,368978,2024-05-29 09:31:00
TXN-3AF5FD44,461.76,USD,CUST-1003,2024-03-16 21:09:00,refunded,ADYEN-217259,MerchantAccountUSD,46176,2024-03-17 21:09:00
TXN-B590D396,1310.93,USD,CUST-4676,2024-06-01 15:48:00,settled,ADYEN-963801,MerchantAccountUSD,131093,2024-06-02 15:48:00
TXN-5238EA75,2211.05,USD,CUST-5015,2024-08-15 00:50:00,settled,ADYEN-715948,MerchantAccountUSD,221105,2024-08-16 00:50:00
TXN-8F3139EF,2619.51,USD,CUST-5195,2024-04-03 22:59:00,settled,ADYEN-744047,MerchantAccountUSD,261951,2024-04-04 22:59:00
TXN-D67EA628,2885.82,USD,CUST-7895,2024-04-04 17:58:00,failed,ADYEN-548103,MerchantAccountUSD,288582,2024-04-05 17:58:00
TXN-CE2AE6D6,2480.18,EUR,CUST-1963,2024-06-19 04:52:00,settled,ADYEN-755305,MerchantAccountUSD,248017,2024-06-20 04:52:00
TXN-4629014F,90.43,USD,CUST-9854,2024-01-23 19:15:00,settled,ADYEN-928385,MerchantAccountUSD,9043,2024-01-24 19:15:00
TXN-E1504D86,2990.1,USD,CUST-3341,2024-08-01 13:18:00,settled,ADYEN-713083,MerchantAccountUSD,299010,2024-08-02 13:18:00
TXN-B6F1633E,1398.24,GBP,CUST-3690,2024-06-11 17:57:00,failed,ADYEN-419586,MerchantAccountUSD,139824,2024-06-12 17:57:00
TXN-338B8984,3375.11,USD,CUST-4202,2024-10-18 13:33:00,settled,ADYEN-514468,MerchantAccountUSD,337511,2024-10-19 13:33:00
TXN-3E3D2564,796.52,USD,CUST-4538,2024-10-12 07:09:00,refunded,ADYEN-980697,MerchantAccountUSD,79652,2024-10-13 07:09:00
TXN-4F78CA66,4174.58,USD,CUST-9095,2024-10-13 23:29:00,settled,ADYEN-491072,MerchantAccountUSD,417458,2024-10-14 23:29:00
TXN-1F624A47,1620.16,EUR,CUST-9845,2024-12-01 08:54:00,settled,ADYEN-933737,MerchantAccountUSD,162016,2024-12-02 08:54:00
TXN-FF45D082,4689.14,USD,CUST-1479,2024-04-24 01:52:00,settled,ADYEN-920281,MerchantAccountUSD,468914,2024-04-25 01:52:00
TXN-BB6FBBFB,3326.05,USD,CUST-9964,2024-01-01 03:12:00,settled,ADYEN-944428,MerchantAccountUSD,332605,2024-01-02 03:12:00
TXN-9285313D,4641.65,EUR,CUST-1214,2024-05-28 04:16:00,settled,ADYEN-259907,MerchantAccountUSD,464164,2024-05-29 04:16:00
TXN-852306FA,4254.87,EUR,CUST-2133,2024-05-23 14:41:00,failed,ADYEN-210830,MerchantAccountUSD,425487,2024-05-24 14:41:00
TXN-F16359B3,2838.56,USD,CUST-4552,2024-09-18 00:19:00,settled,ADYEN-598303,MerchantAccountUSD,283856,2024-09-19 00:19:00
TXN-1937DF63,3561.35,USD,CUST-1116,2024-11-16 00:22:00,refunded,ADYEN-406346,MerchantAccountUSD,356135,2024-11-17 00:22:00
TXN-2B6B9842,1971.48,USD,CUST-3870,2024-09-15 00:47:00,refunded,ADYEN-489948,MerchantAccountUSD,197148,2024-09-16 00:47:00
TXN-FFE41ADB,453.2,EUR,CUST-9844,2024-01-02 13:59:00,failed,ADYEN-784087,MerchantAccountUSD,45320,2024-01-03 13:59:00
TXN-C148BF56,4017.58,EUR,CUST-6241,2024-07-25 17:25:00,refunded,ADYEN-510583,MerchantAccountUSD,401758,2024-07-26 17:25:00
TXN-8192B2C1,1563.59,USD,CUST-7341,2024-08-01 17:51:00,refunded,ADYEN-429576,MerchantAccountUSD,156359,2024-08-02 17:51:00
TXN-B5A81F23,3433.29,EUR,CUST-1527,2024-04-30 16:28:00,settled,ADYEN-682891,MerchantAccountUSD,343329,2024-05-01 16:28:00
TXN-D0C70A01,1337.75,USD,CUST-6897,2024-06-13 01:29:00,settled,ADYEN-710300,MerchantAccountUSD,133775,2024-06-14 01:29:00
TXN-772EA4DA,3700.88,USD,CUST-6909,2024-02-24 02:00:00,settled,ADYEN-826359,MerchantAccountUSD,370088,2024-02-25 02:00:00
TXN-1D1DED20,3558.73,USD,CUST-8868,2024-12-23 01:55:00,failed,ADYEN-672621,MerchantAccountUSD,355873,2024-12-24 01:55:00
TXN-776B3F28,2673.99,USD,CUST-6798,2024-10-21 03:08:00,settled,ADYEN-661616,MerchantAccountUSD,267399,2024-10-22 03:08:00
